2025-05-19 14:21:55,623 INFO    wandb-upload_1:28198 [upload_job.py:push():131] Uploaded file /var/folders/2b/s6mp5v0x3yb6tn90h7pdw5hc0000gn/T/tmp9dhdb82zwandb/cb8nuqlb-diff.patch
2025-05-19 14:21:55,627 INFO    wandb-upload_0:28198 [upload_job.py:push():131] Uploaded file /var/folders/2b/s6mp5v0x3yb6tn90h7pdw5hc0000gn/T/tmp9dhdb82zwandb/6xp95jar-wandb-metadata.json
2025-05-19 14:21:55,754 DEBUG   SenderThread:28198 [sender.py:send():380] send: use_artifact
2025-05-19 14:21:55,775 INFO    Thread-12 :28198 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/codemon/Desktop/loan_default_prediction/src/eda/wandb/run-20250519_142149-8o58n56k/files/conda-environment.yaml
2025-05-19 14:21:55,775 INFO    Thread-12 :28198 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/codemon/Desktop/loan_default_prediction/src/eda/wandb/run-20250519_142149-8o58n56k/files/diff.patch
2025-05-19 14:21:55,775 INFO    Thread-12 :28198 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/codemon/Desktop/loan_default_prediction/src/eda/wandb/run-20250519_142149-8o58n56k/files/wandb-metadata.json
2025-05-19 14:21:56,219 DEBUG   HandlerThread:28198 [handler.py:handle_request():146] handle_request: log_artifact
2025-05-19 14:21:56,219 DEBUG   SenderThread:28198 [sender.py:send_request():407] send_request: log_artifact
2025-05-19 14:21:56,224 DEBUG   HandlerThread:28198 [handler.py:handle_request():146] handle_request: pause
2025-05-19 14:21:56,224 INFO    HandlerThread:28198 [handler.py:handle_request_pause():705] stopping system metrics thread
2025-05-19 14:21:56,224 INFO    HandlerThread:28198 [system_monitor.py:finish():203] Stopping system monitor
2025-05-19 14:21:56,225 DEBUG   SystemMonitor:28198 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2025-05-19 14:21:56,227 INFO    HandlerThread:28198 [interfaces.py:finish():202] Joined cpu monitor
2025-05-19 14:21:56,227 DEBUG   SystemMonitor:28198 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2025-05-19 14:21:56,228 DEBUG   SystemMonitor:28198 [system_monitor.py:_start():183] Publishing last batch of metrics
2025-05-19 14:21:56,228 INFO    HandlerThread:28198 [interfaces.py:finish():202] Joined disk monitor
2025-05-19 14:21:56,230 INFO    HandlerThread:28198 [interfaces.py:finish():202] Joined memory monitor
2025-05-19 14:21:56,230 INFO    HandlerThread:28198 [interfaces.py:finish():202] Joined network monitor
2025-05-19 14:21:56,775 INFO    Thread-12 :28198 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/codemon/Desktop/loan_default_prediction/src/eda/wandb/run-20250519_142149-8o58n56k/files/output.log
2025-05-19 14:21:57,030 INFO    wandb-upload_1:28198 [upload_job.py:push():89] Uploaded file /Users/codemon/Library/Application Support/wandb/artifacts/staging/tmp2ap_50gs
2025-05-19 14:21:57,701 INFO    SenderThread:28198 [sender.py:send_request_log_artifact():1446] logged artifact source-loan_default_prediction-EDA.ipynb - {'id': 'QXJ0aWZhY3Q6MTc0ODM2MDkwMw==', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjY0MjY3MDM3NQ==', 'latestArtifact': None}}
2025-05-19 14:21:57,701 DEBUG   SenderThread:28198 [sender.py:send():380] send: stats
2025-05-19 14:21:58,784 INFO    Thread-12 :28198 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/codemon/Desktop/loan_default_prediction/src/eda/wandb/run-20250519_142149-8o58n56k/files/output.log
